date,respondent,respondent_name,type,type_name,value,unit
2021-07-22,CAL,California,NG,Net generation,767684,megawatthours
2021-07-22,CAL,California,NG,Net generation,769345,megawatthours
2021-07-22,CAL,California,NG,Net generation,771796,megawatthours
2021-07-22,CAL,California,NG,Net generation,767985,megawatthours
2021-07-22,CAL,California,NG,Net generation,767684,megawatthours
2021-07-22,CAL,California,TI,Total interchange,-185543,megawatthours
2021-07-22,CAL,California,TI,Total interchange,-184639,megawatthours
2021-07-22,CAL,California,TI,Total interchange,-184020,megawatthours
2021-07-22,CAL,California,TI,Total interchange,-185456,megawatthours
2021-07-22,CAL,California,TI,Total interchange,-185543,megawatthours
2021-07-23,CAL,California,D,Demand,948742,megawatthours
2021-07-23,CAL,California,D,Demand,949635,megawatthours
2021-07-23,CAL,California,D,Demand,950255,megawatthours
2021-07-23,CAL,California,D,Demand,949005,megawatthours
2021-07-23,CAL,California,D,Demand,948742,megawatthours
2021-07-23,CAL,California,DF,Day-ahead demand forecast,946296,megawatthours
2021-07-23,CAL,California,DF,Day-ahead demand forecast,947350,megawatthours
2021-07-23,CAL,California,DF,Day-ahead demand forecast,948092,megawatthours
2021-07-23,CAL,California,DF,Day-ahead demand forecast,946700,megawatthours
2021-07-23,CAL,California,DF,Day-ahead demand forecast,946296,megawatthours
2021-07-23,CAL,California,NG,Net generation,729803,megawatthours
2021-07-23,CAL,California,NG,Net generation,730511,megawatthours
2021-07-23,CAL,California,NG,Net generation,730968,megawatthours
2021-07-23,CAL,California,NG,Net generation,730355,megawatthours
2021-07-23,CAL,California,NG,Net generation,729803,megawatthours
2021-07-23,CAL,California,TI,Total interchange,-207620,megawatthours
2021-07-23,CAL,California,TI,Total interchange,-207876,megawatthours
2021-07-23,CAL,California,TI,Total interchange,-207463,megawatthours
2021-07-23,CAL,California,TI,Total interchange,-207635,megawatthours
2021-07-23,CAL,California,TI,Total interchange,-207620,megawatthours
2021-07-24,CAL,California,D,Demand,866162,megawatthours
2021-07-24,CAL,California,D,Demand,870515,megawatthours
2021-07-24,CAL,California,D,Demand,873397,megawatthours
2021-07-24,CAL,California,D,Demand,868249,megawatthours
2021-07-24,CAL,California,D,Demand,866162,megawatthours
2021-07-24,CAL,California,DF,Day-ahead demand forecast,843985,megawatthours
2021-07-24,CAL,California,DF,Day-ahead demand forecast,850178,megawatthours
2021-07-24,CAL,California,DF,Day-ahead demand forecast,854337,megawatthours
2021-07-24,CAL,California,DF,Day-ahead demand forecast,846820,megawatthours
2021-07-24,CAL,California,DF,Day-ahead demand forecast,843985,megawatthours
2021-07-24,CAL,California,NG,Net generation,678026,megawatthours
2021-07-24,CAL,California,NG,Net generation,678857,megawatthours
2021-07-24,CAL,California,NG,Net generation,680255,megawatthours
2021-07-24,CAL,California,NG,Net generation,678027,megawatthours
2021-07-24,CAL,California,NG,Net generation,678026,megawatthours
2021-07-24,CAL,California,TI,Total interchange,-166522,megawatthours
2021-07-24,CAL,California,TI,Total interchange,-169751,megawatthours
2021-07-24,CAL,California,TI,Total interchange,-170962,megawatthours
2021-07-24,CAL,California,TI,Total interchange,-168285,megawatthours
2021-07-24,CAL,California,TI,Total interchange,-166522,megawatthours
2021-07-25,CAL,California,D,Demand,827622,megawatthours
2021-07-25,CAL,California,D,Demand,829846,megawatthours
2021-07-25,CAL,California,D,Demand,830571,megawatthours
2021-07-25,CAL,California,D,Demand,828787,megawatthours
2021-07-25,CAL,California,D,Demand,827622,megawatthours
2021-07-25,CAL,California,DF,Day-ahead demand forecast,806450,megawatthours
2021-07-25,CAL,California,DF,Day-ahead demand forecast,808706,megawatthours
2021-07-25,CAL,California,DF,Day-ahead demand forecast,809626,megawatthours
2021-07-25,CAL,California,DF,Day-ahead demand forecast,807563,megawatthours
2021-07-25,CAL,California,DF,Day-ahead demand forecast,806450,megawatthours
2021-07-25,CAL,California,NG,Net generation,667970,megawatthours
2021-07-25,CAL,California,NG,Net generation,669561,megawatthours
2021-07-25,CAL,California,NG,Net generation,669305,megawatthours
2021-07-25,CAL,California,NG,Net generation,669260,megawatthours
2021-07-25,CAL,California,NG,Net generation,667970,megawatthours
2021-07-25,CAL,California,TI,Total interchange,-138784,megawatthours
2021-07-25,CAL,California,TI,Total interchange,-140020,megawatthours
2021-07-25,CAL,California,TI,Total interchange,-141126,megawatthours
2021-07-25,CAL,California,TI,Total interchange,-139353,megawatthours
2021-07-25,CAL,California,TI,Total interchange,-138784,megawatthours
2021-07-26,CAL,California,D,Demand,861154,megawatthours
2021-07-26,CAL,California,D,Demand,860905,megawatthours
2021-07-26,CAL,California,D,Demand,861128,megawatthours
2021-07-26,CAL,California,D,Demand,860912,megawatthours
2021-07-26,CAL,California,D,Demand,861154,megawatthours
2021-07-26,CAL,California,DF,Day-ahead demand forecast,878195,megawatthours
2021-07-26,CAL,California,DF,Day-ahead demand forecast,874568,megawatthours
2021-07-26,CAL,California,DF,Day-ahead demand forecast,872351,megawatthours
2021-07-26,CAL,California,DF,Day-ahead demand forecast,876596,megawatthours
2021-07-26,CAL,California,DF,Day-ahead demand forecast,878195,megawatthours
2021-07-26,CAL,California,NG,Net generation,709879,megawatthours
2021-07-26,CAL,California,NG,Net generation,708536,megawatthours
2021-07-26,CAL,California,NG,Net generation,707854,megawatthours
2021-07-26,CAL,California,NG,Net generation,709202,megawatthours
2021-07-26,CAL,California,NG,Net generation,709879,megawatthours
2021-07-26,CAL,California,TI,Total interchange,-135719,megawatthours
2021-07-26,CAL,California,TI,Total interchange,-137418,megawatthours
2021-07-26,CAL,California,TI,Total interchange,-138654,megawatthours
2021-07-26,CAL,California,TI,Total interchange,-136308,megawatthours
2021-07-26,CAL,California,TI,Total interchange,-135719,megawatthours
2021-07-27,CAL,California,D,Demand,918311,megawatthours
2021-07-27,CAL,California,D,Demand,913211,megawatthours
2021-07-27,CAL,California,D,Demand,909476,megawatthours
2021-07-27,CAL,California,D,Demand,916154,megawatthours
2021-07-27,CAL,California,D,Demand,918311,megawatthours
2021-07-27,CAL,California,DF,Day-ahead demand forecast,925021,megawatthours
2021-07-27,CAL,California,DF,Day-ahead demand forecast,920967,megawatthours
2021-07-27,CAL,California,DF,Day-ahead demand forecast,918263,megawatthours
2021-07-27,CAL,California,DF,Day-ahead demand forecast,923104,megawatthours
2021-07-27,CAL,California,DF,Day-ahead demand forecast,925021,megawatthours
2021-07-27,CAL,California,NG,Net generation,770283,megawatthours
2021-07-27,CAL,California,NG,Net generation,766327,megawatthours
2021-07-27,CAL,California,NG,Net generation,763378,megawatthours
2021-07-27,CAL,California,NG,Net generation,768839,megawatthours
2021-07-27,CAL,California,NG,Net generation,770283,megawatthours
2021-07-27,CAL,California,TI,Total interchange,-132389,megawatthours
2021-07-27,CAL,California,TI,Total interchange,-132234,megawatthours
2021-07-27,CAL,California,TI,Total interchange,-131470,megawatthours
2021-07-27,CAL,California,TI,Total interchange,-132266,megawatthours
2021-07-27,CAL,California,TI,Total interchange,-132389,megawatthours
2021-07-28,CAL,California,D,Demand,951886,megawatthours
2021-07-28,CAL,California,D,Demand,949392,megawatthours
2021-07-28,CAL,California,D,Demand,948013,megawatthours
2021-07-28,CAL,California,D,Demand,950655,megawatthours
2021-07-28,CAL,California,D,Demand,951886,megawatthours
2021-07-28,CAL,California,DF,Day-ahead demand forecast,962269,megawatthours
2021-07-28,CAL,California,DF,Day-ahead demand forecast,960130,megawatthours
2021-07-28,CAL,California,DF,Day-ahead demand forecast,958734,megawatthours
2021-07-28,CAL,California,DF,Day-ahead demand forecast,961334,megawatthours
2021-07-28,CAL,California,DF,Day-ahead demand forecast,962269,megawatthours
2021-07-28,CAL,California,NG,Net generation,841973,megawatthours
2021-07-28,CAL,California,NG,Net generation,835637,megawatthours
2021-07-28,CAL,California,NG,Net generation,832975,megawatthours
2021-07-28,CAL,California,NG,Net generation,838632,megawatthours
2021-07-28,CAL,California,NG,Net generation,841973,megawatthours
2021-07-28,CAL,California,TI,Total interchange,-99749,megawatthours
2021-07-28,CAL,California,TI,Total interchange,-101748,megawatthours
2021-07-28,CAL,California,TI,Total interchange,-104419,megawatthours
2021-07-28,CAL,California,TI,Total interchange,-100872,megawatthours
2021-07-28,CAL,California,TI,Total interchange,-99749,megawatthours
2021-07-29,CAL,California,D,Demand,971540,megawatthours
2021-07-29,CAL,California,D,Demand,970613,megawatthours
2021-07-29,CAL,California,D,Demand,969875,megawatthours
2021-07-29,CAL,California,D,Demand,971112,megawatthours
2021-07-29,CAL,California,D,Demand,971540,megawatthours
2021-07-29,CAL,California,DF,Day-ahead demand forecast,969765,megawatthours
2021-07-29,CAL,California,DF,Day-ahead demand forecast,969272,megawatthours
2021-07-29,CAL,California,DF,Day-ahead demand forecast,969056,megawatthours
2021-07-29,CAL,California,DF,Day-ahead demand forecast,969553,megawatthours
2021-07-29,CAL,California,DF,Day-ahead demand forecast,969765,megawatthours
2021-07-29,CAL,California,NG,Net generation,875758,megawatthours
2021-07-29,CAL,California,NG,Net generation,873109,megawatthours
2021-07-29,CAL,California,NG,Net generation,870568,megawatthours
2021-07-29,CAL,California,NG,Net generation,874407,megawatthours
2021-07-29,CAL,California,NG,Net generation,875758,megawatthours
2021-07-29,CAL,California,TI,Total interchange,-85177,megawatthours
2021-07-29,CAL,California,TI,Total interchange,-88125,megawatthours
2021-07-29,CAL,California,TI,Total interchange,-88548,megawatthours
2021-07-29,CAL,California,TI,Total interchange,-86362,megawatthours
2021-07-29,CAL,California,TI,Total interchange,-85177,megawatthours
2021-07-30,CAL,California,D,Demand,957411,megawatthours
2021-07-30,CAL,California,D,Demand,959208,megawatthours
2021-07-30,CAL,California,D,Demand,961023,megawatthours
2021-07-30,CAL,California,D,Demand,957930,megawatthours
2021-07-30,CAL,California,D,Demand,957411,megawatthours
2021-07-30,CAL,California,DF,Day-ahead demand forecast,944593,megawatthours
2021-07-30,CAL,California,DF,Day-ahead demand forecast,946927,megawatthours
2021-07-30,CAL,California,DF,Day-ahead demand forecast,948970,megawatthours
2021-07-30,CAL,California,DF,Day-ahead demand forecast,945522,megawatthours
2021-07-30,CAL,California,DF,Day-ahead demand forecast,944593,megawatthours
2021-07-30,CAL,California,NG,Net generation,848575,megawatthours
2021-07-30,CAL,California,NG,Net generation,853980,megawatthours
2021-07-30,CAL,California,NG,Net generation,857627,megawatthours
2021-07-30,CAL,California,NG,Net generation,850697,megawatthours
2021-07-30,CAL,California,NG,Net generation,848575,megawatthours
2021-07-30,CAL,California,TI,Total interchange,-92902,megawatthours
2021-07-30,CAL,California,TI,Total interchange,-89439,megawatthours
2021-07-30,CAL,California,TI,Total interchange,-88449,megawatthours
2021-07-30,CAL,California,TI,Total interchange,-91812,megawatthours
2021-07-30,CAL,California,TI,Total interchange,-92902,megawatthours
2021-07-31,CAL,California,D,Demand,885041,megawatthours
2021-07-31,CAL,California,D,Demand,889411,megawatthours
2021-07-31,CAL,California,D,Demand,891817,megawatthours
2021-07-31,CAL,California,D,Demand,887184,megawatthours
2021-07-31,CAL,California,D,Demand,885041,megawatthours
2021-07-31,CAL,California,DF,Day-ahead demand forecast,862914,megawatthours
2021-07-31,CAL,California,DF,Day-ahead demand forecast,867393,megawatthours
2021-07-31,CAL,California,DF,Day-ahead demand forecast,870247,megawatthours
2021-07-31,CAL,California,DF,Day-ahead demand forecast,864869,megawatthours
2021-07-31,CAL,California,DF,Day-ahead demand forecast,862914,megawatthours
2021-07-31,CAL,California,NG,Net generation,739285,megawatthours
2021-07-31,CAL,California,NG,Net generation,745538,megawatthours
2021-07-31,CAL,California,NG,Net generation,748927,megawatthours
2021-07-31,CAL,California,NG,Net generation,743065,megawatthours
2021-07-31,CAL,California,NG,Net generation,739285,megawatthours
2021-07-31,CAL,California,TI,Total interchange,-133034,megawatthours
2021-07-31,CAL,California,TI,Total interchange,-130650,megawatthours
2021-07-31,CAL,California,TI,Total interchange,-128649,megawatthours
2021-07-31,CAL,California,TI,Total interchange,-131289,megawatthours
2021-07-31,CAL,California,TI,Total interchange,-133034,megawatthours
2021-08-01,CAL,California,D,Demand,840023,megawatthours
2021-08-01,CAL,California,D,Demand,842318,megawatthours
2021-08-01,CAL,California,D,Demand,842985,megawatthours
2021-08-01,CAL,California,D,Demand,841411,megawatthours
2021-08-01,CAL,California,D,Demand,840023,megawatthours
2021-08-01,CAL,California,DF,Day-ahead demand forecast,834906,megawatthours
2021-08-01,CAL,California,DF,Day-ahead demand forecast,836989,megawatthours
2021-08-01,CAL,California,DF,Day-ahead demand forecast,837500,megawatthours
2021-08-01,CAL,California,DF,Day-ahead demand forecast,836106,megawatthours
2021-08-01,CAL,California,DF,Day-ahead demand forecast,834906,megawatthours
2021-08-01,CAL,California,NG,Net generation,699007,megawatthours
2021-08-01,CAL,California,NG,Net generation,699315,megawatthours
2021-08-01,CAL,California,NG,Net generation,698916,megawatthours
2021-08-01,CAL,California,NG,Net generation,699173,megawatthours
2021-08-01,CAL,California,NG,Net generation,699007,megawatthours
2021-08-01,CAL,California,TI,Total interchange,-129034,megawatthours
2021-08-01,CAL,California,TI,Total interchange,-131566,megawatthours
2021-08-01,CAL,California,TI,Total interchange,-133291,megawatthours
2021-08-01,CAL,California,TI,Total interchange,-130365,megawatthours
2021-08-01,CAL,California,TI,Total interchange,-129034,megawatthours
2021-08-02,CAL,California,D,Demand,921824,megawatthours
2021-08-02,CAL,California,D,Demand,916907,megawatthours
2021-08-02,CAL,California,D,Demand,913646,megawatthours
2021-08-02,CAL,California,D,Demand,919477,megawatthours
2021-08-02,CAL,California,D,Demand,921824,megawatthours
2021-08-02,CAL,California,DF,Day-ahead demand forecast,923430,megawatthours
2021-08-02,CAL,California,DF,Day-ahead demand forecast,918232,megawatthours
2021-08-02,CAL,California,DF,Day-ahead demand forecast,914731,megawatthours
2021-08-02,CAL,California,DF,Day-ahead demand forecast,921044,megawatthours
2021-08-02,CAL,California,DF,Day-ahead demand forecast,923430,megawatthours
2021-08-02,CAL,California,NG,Net generation,792647,megawatthours
2021-08-02,CAL,California,NG,Net generation,787191,megawatthours
2021-08-02,CAL,California,NG,Net generation,784637,megawatthours
2021-08-02,CAL,California,NG,Net generation,790273,megawatthours
2021-08-02,CAL,California,NG,Net generation,792647,megawatthours
2021-08-02,CAL,California,TI,Total interchange,-118469,megawatthours
2021-08-02,CAL,California,TI,Total interchange,-118943,megawatthours
2021-08-02,CAL,California,TI,Total interchange,-117753,megawatthours
2021-08-02,CAL,California,TI,Total interchange,-118885,megawatthours
2021-08-02,CAL,California,TI,Total interchange,-118469,megawatthours
2021-08-03,CAL,California,D,Demand,947725,megawatthours
2021-08-03,CAL,California,D,Demand,944957,megawatthours
2021-08-03,CAL,California,D,Demand,943923,megawatthours
2021-08-03,CAL,California,D,Demand,946587,megawatthours
2021-08-03,CAL,California,D,Demand,947725,megawatthours
2021-08-03,CAL,California,DF,Day-ahead demand forecast,938422,megawatthours
2021-08-03,CAL,California,DF,Day-ahead demand forecast,937077,megawatthours
2021-08-03,CAL,California,DF,Day-ahead demand forecast,936181,megawatthours
