location,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max
Seoul,37.57469,126.96,2025-09-01,28.0,23.0,24.8,23.4,18.6
Seoul,37.57469,126.96,2025-09-02,28.5,19.8,24.2,0.0,7.6
Seoul,37.57469,126.96,2025-09-03,30.3,21.2,25.7,0.2,9.0
Seoul,37.57469,126.96,2025-09-04,28.6,22.5,24.7,26.0,10.0
Seoul,37.57469,126.96,2025-09-05,31.1,22.0,26.2,0.4,8.5
Seoul,37.57469,126.96,2025-09-06,29.9,23.8,25.7,36.2,19.3
Seoul,37.57469,126.96,2025-09-07,27.3,21.9,24.1,0.7,12.6
Seoul,37.57469,126.96,2025-09-08,26.5,20.5,23.1,0.2,7.0
Seoul,37.57469,126.96,2025-09-09,26.0,20.9,23.1,0.5,4.3
Seoul,37.57469,126.96,2025-09-10,29.3,18.2,23.3,0.0,5.8
Seoul,37.57469,126.96,2025-09-11,29.5,19.0,23.9,0.0,10.7
Seoul,37.57469,126.96,2025-09-12,26.1,20.1,22.5,6.2,14.8
Seoul,37.57469,126.96,2025-09-13,26.2,20.0,22.6,58.2,13.4
Seoul,37.57469,126.96,2025-09-14,27.6,20.2,23.3,0.1,9.7
Seoul,37.57469,126.96,2025-09-15,28.6,19.7,24.0,0.0,3.8
Seoul,37.57469,126.96,2025-09-16,27.1,20.9,23.3,13.3,12.2
Seoul,37.57469,126.96,2025-09-17,24.1,20.3,22.1,27.8,14.2
Seoul,37.57469,126.96,2025-09-18,24.9,18.1,21.2,0.0,14.4
Seoul,37.57469,126.96,2025-09-19,20.4,17.6,18.8,12.9,10.9
Seoul,37.57469,126.96,2025-09-20,22.5,16.8,19.1,29.7,13.4
Seoul,37.57469,126.96,2025-09-21,25.6,15.6,20.1,0.0,10.5
Seoul,37.57469,126.96,2025-09-22,23.8,16.4,19.6,0.0,9.6
Seoul,37.57469,126.96,2025-09-23,24.9,17.3,20.6,0.0,12.5
Seoul,37.57469,126.96,2025-09-24,24.1,18.5,20.8,38.3,16.7
Seoul,37.57469,126.96,2025-09-25,25.4,18.5,21.5,0.1,7.8
Seoul,37.57469,126.96,2025-09-26,25.0,16.9,20.4,0.0,6.0
Seoul,37.57469,126.96,2025-09-27,26.6,16.7,21.4,0.0,9.4
Seoul,37.57469,126.96,2025-09-28,22.7,18.1,20.1,23.5,11.6
Seoul,37.57469,126.96,2025-09-29,23.2,16.0,19.2,0.0,7.6
Seoul,37.57469,126.96,2025-09-30,22.2,16.2,18.7,0.4,6.1
Seoul,37.57469,126.96,2025-10-01,23.5,14.9,18.8,0.4,10.1
Seoul,37.57469,126.96,2025-10-02,25.0,16.5,20.4,0.0,5.6
Seoul,37.57469,126.96,2025-10-03,23.7,18.0,20.4,1.3,15.2
Seoul,37.57469,126.96,2025-10-04,23.3,19.3,21.0,0.0,7.9
Seoul,37.57469,126.96,2025-10-05,22.0,19.1,20.6,5.6,7.1
Seoul,37.57469,126.96,2025-10-06,20.0,15.4,18.0,30.5,18.9
Seoul,37.57469,126.96,2025-10-07,20.7,15.8,18.3,16.9,17.8
Seoul,37.57469,126.96,2025-10-08,26.4,16.0,20.4,0.0,8.3
Seoul,37.57469,126.96,2025-10-09,21.4,17.6,19.1,0.1,12.9
Seoul,37.57469,126.96,2025-10-10,18.5,15.8,17.0,20.8,12.5
Seoul,37.57469,126.96,2025-10-11,24.5,16.8,20.0,17.7,19.3
Seoul,37.57469,126.96,2025-10-12,21.7,15.9,18.3,1.4,12.3
Seoul,37.57469,126.96,2025-10-13,17.9,13.3,15.8,25.2,16.6
Seoul,37.57469,126.96,2025-10-14,19.8,13.9,16.5,2.4,11.3
Seoul,37.57469,126.96,2025-10-15,24.0,15.6,18.8,9.0,11.5
Seoul,37.57469,126.96,2025-10-16,23.5,16.8,19.4,6.9,13.4
Seoul,37.57469,126.96,2025-10-17,23.1,14.8,18.5,5.0,12.6
Seoul,37.57469,126.96,2025-10-18,17.5,12.6,15.6,12.8,14.0
Seoul,37.57469,126.96,2025-10-19,18.0,8.4,14.0,0.1,15.1
Seoul,37.57469,126.96,2025-10-20,14.7,5.2,9.3,0.1,11.0
Seoul,37.57469,126.96,2025-10-21,13.8,4.3,8.5,0.0,8.4
Seoul,37.57469,126.96,2025-10-22,17.6,5.0,11.4,0.2,7.7
Seoul,37.57469,126.96,2025-10-23,18.5,10.7,13.9,0.5,10.2
Seoul,37.57469,126.96,2025-10-24,19.2,11.1,14.4,0.2,10.0
Seoul,37.57469,126.96,2025-10-25,16.7,10.5,13.2,0.5,9.1
Seoul,37.57469,126.96,2025-10-26,14.4,10.4,12.1,0.0,11.9
Seoul,37.57469,126.96,2025-10-27,9.7,2.4,6.6,0.0,20.9
Seoul,37.57469,126.96,2025-10-28,11.5,1.4,6.4,0.0,7.4
Seoul,37.57469,126.96,2025-10-29,15.2,4.6,9.2,0.0,8.3
Seoul,37.57469,126.96,2025-10-30,16.3,5.7,10.6,0.0,6.4
Seoul,37.57469,126.96,2025-10-31,18.1,9.0,12.8,1.2,11.5
Seoul,37.57469,126.96,2025-11-01,15.4,9.1,11.7,0.9,14.7
Seoul,37.57469,126.96,2025-11-02,10.2,2.8,7.5,0.1,20.2
Seoul,37.57469,126.96,2025-11-03,11.2,-0.3,5.0,0.0,9.8
Seoul,37.57469,126.96,2025-11-04,13.6,3.2,7.8,0.0,6.5
Seoul,37.57469,126.96,2025-11-05,16.3,4.2,9.5,0.0,5.5
Seoul,37.57469,126.96,2025-11-06,16.7,4.8,10.6,0.0,9.8
Seoul,37.57469,126.96,2025-11-07,18.0,6.8,11.7,0.0,12.8
Seoul,37.57469,126.96,2025-11-08,15.2,10.1,12.2,0.1,9.9
Seoul,37.57469,126.96,2025-11-09,15.9,8.6,11.7,0.0,17.7
Seoul,37.57469,126.96,2025-11-10,10.1,4.7,7.4,0.0,13.8
Seoul,37.57469,126.96,2025-11-11,12.9,2.6,7.4,0.0,7.5
Seoul,37.57469,126.96,2025-11-12,14.8,3.5,8.6,0.0,7.1
Seoul,37.57469,126.96,2025-11-13,15.9,4.7,9.4,0.0,11.7
Seoul,37.57469,126.96,2025-11-14,12.8,2.8,7.3,0.0,8.7
Seoul,37.57469,126.96,2025-11-15,13.9,1.8,7.4,0.0,5.9
Seoul,37.57469,126.96,2025-11-16,15.6,3.2,9.4,0.8,16.9
Seoul,37.57469,126.96,2025-11-17,8.8,-0.8,3.2,0.0,19.1
Seoul,37.57469,126.96,2025-11-18,4.3,-2.9,0.6,0.0,11.3
Seoul,37.57469,126.96,2025-11-19,5.8,-2.2,1.4,0.0,7.2
Seoul,37.57469,126.96,2025-11-20,12.9,0.6,5.7,0.0,22.2
Seoul,37.57469,126.96,2025-11-21,10.6,0.2,5.7,0.0,19.8
Seoul,37.57469,126.96,2025-11-22,13.1,2.4,7.6,0.0,12.2
Seoul,37.57469,126.96,2025-11-23,13.2,4.8,9.0,0.4,15.2
Seoul,37.57469,126.96,2025-11-24,15.6,8.2,10.9,0.2,15.6
Seoul,37.57469,126.96,2025-11-25,8.6,4.0,6.6,3.5,18.4
Seoul,37.57469,126.96,2025-11-26,8.4,1.8,4.7,0.0,8.9
Seoul,37.57469,126.96,2025-11-27,9.0,2.2,4.5,9.1,18.1
Seoul,37.57469,126.96,2025-11-28,4.8,-2.0,1.2,0.0,14.2
Seoul,37.57469,126.96,2025-11-29,9.4,-1.2,3.8,0.4,11.7
Seoul,37.57469,126.96,2025-11-30,14.8,6.4,10.1,0.8,12.7
Seoul,37.57469,126.96,2025-12-01,10.2,0.9,4.7,0.0,16.3
Seoul,37.57469,126.96,2025-12-02,1.5,-6.2,-1.0,0.0,15.2
Seoul,37.57469,126.96,2025-12-03,-4.0,-8.6,-6.8,0.0,21.6
Seoul,37.57469,126.96,2025-12-04,0.0,-9.9,-5.3,1.7,18.2
Seoul,37.57469,126.96,2025-12-05,-0.6,-10.7,-5.4,0.0,13.4
Seoul,37.57469,126.96,2025-12-06,4.3,-3.5,0.3,3.2,11.7
Seoul,37.57469,126.96,2025-12-07,10.7,-1.1,4.3,1.2,13.1
Seoul,37.57469,126.96,2025-12-08,4.8,-1.9,1.1,0.0,13.6
Seoul,37.57469,126.96,2025-12-09,5.6,-3.6,0.3,0.0,9.4
Seoul,37.57469,126.96,2025-12-10,7.7,-1.5,2.5,0.1,9.2
Seoul,37.57469,126.96,2025-12-11,6.7,-3.7,2.5,11.2,17.6
Seoul,37.57469,126.96,2025-12-12,4.9,-4.2,-0.1,0.0,8.7
Seoul,37.57469,126.96,2025-12-13,2.2,-1.6,0.9,9.8,11.3
Seoul,37.57469,126.96,2025-12-14,2.1,-3.3,-1.0,0.0,17.2
Seoul,37.57469,126.96,2025-12-15,4.2,-4.2,-0.6,0.0,7.7
Seoul,37.57469,126.96,2025-12-16,2.8,-0.2,1.0,1.9,9.1
Seoul,37.57469,126.96,2025-12-17,5.4,-1.6,1.5,0.0,9.3
Seoul,37.57469,126.96,2025-12-18,4.8,-3.3,-0.2,0.0,5.3
Seoul,37.57469,126.96,2025-12-19,6.8,-2.4,1.2,0.0,8.9
Seoul,37.57469,126.96,2025-12-20,9.2,0.3,5.3,4.0,15.4
Seoul,37.57469,126.96,2025-12-21,0.2,-4.5,-2.4,0.0,14.8
Seoul,37.57469,126.96,2025-12-22,2.2,-6.1,-2.6,0.0,5.7
Seoul,37.57469,126.96,2025-12-23,2.2,-1.8,0.2,10.9,10.7
Seoul,37.57469,126.96,2025-12-24,3.1,-2.5,0.5,0.0,8.8
Seoul,37.57469,126.96,2025-12-25,-1.1,-9.4,-4.5,0.0,20.7
Seoul,37.57469,126.96,2025-12-26,-5.8,-12.2,-9.3,0.0,18.4
Seoul,37.57469,126.96,2025-12-27,2.2,-8.8,-4.2,0.0,5.5
Seoul,37.57469,126.96,2025-12-28,5.9,-3.5,0.6,1.2,10.5
Seoul,37.57469,126.96,2025-12-29,8.0,-1.9,3.1,0.7,14.2
Seoul,37.57469,126.96,2025-12-30,1.7,-4.4,-1.9,0.0,11.5
Seoul,37.57469,126.96,2025-12-31,-2.2,-8.8,-6.1,0.0,14.0
Seoul,37.57469,126.96,2026-01-01,-4.3,-11.2,-8.2,0.0,15.4
Seoul,37.57469,126.96,2026-01-02,-5.8,-12.2,-9.2,0.0,12.5
Seoul,37.57469,126.96,2026-01-03,-0.9,-10.7,-5.8,0.0,6.7
Seoul,37.57469,126.96,2026-01-04,2.4,-4.6,-1.4,0.0,9.7
Seoul,37.57469,126.96,2026-01-05,0.1,-4.9,-2.9,0.0,15.3
Seoul,37.57469,126.96,2026-01-06,2.4,-7.6,-3.0,0.0,7.8
Seoul,37.57469,126.96,2026-01-07,0.9,-5.6,-1.3,0.0,16.5
Seoul,37.57469,126.96,2026-01-08,-3.2,-8.5,-5.7,0.0,14.3
Seoul,37.57469,126.96,2026-01-09,3.0,-7.7,-1.9,0.1,11.4
Seoul,37.57469,126.96,2026-01-10,4.1,-5.0,0.7,7.1,31.5
Seoul,37.57469,126.96,2026-01-11,-5.0,-9.5,-7.3,0.0,20.4
Seoul,37.57469,126.96,2026-01-12,0.2,-10.7,-5.6,3.1,11.9
Seoul,37.57469,126.96,2026-01-13,0.9,-8.4,-4.1,0.2,20.4
Seoul,37.57469,126.96,2026-01-14,-0.3,-10.6,-5.3,0.2,11.4
Seoul,37.57469,126.96,2026-01-15,7.2,-1.4,2.1,0.0,10.6
Seoul,37.57469,126.96,2026-01-16,6.2,-1.7,0.9,0.0,8.3
Seoul,37.57469,126.96,2026-01-17,1.8,-5.7,-1.7,0.0,12.1
Seoul,37.57469,126.96,2026-01-18,3.2,-4.3,-1.0,0.8,7.0
Seoul,37.57469,126.96,2026-01-19,-0.9,-10.5,-4.7,2.4,18.2
Seoul,37.57469,126.96,2026-01-20,-5.8,-13.8,-10.4,0.0,14.3
Seoul,37.57469,126.96,2026-01-21,-7.2,-14.2,-11.0,0.0,16.1
Seoul,37.57469,126.96,2026-01-22,-6.2,-14.8,-10.6,0.0,15.4
Seoul,37.57469,126.96,2026-01-23,-2.2,-13.2,-8.0,0.8,5.5
Seoul,37.57469,126.96,2026-01-24,-3.6,-12.6,-7.3,0.0,14.8
Seoul,37.57469,126.96,2026-01-25,-3.8,-12.2,-8.2,0.0,11.4
Seoul,37.57469,126.96,2026-01-26,-2.5,-11.4,-7.2,0.0,6.6
Seoul,37.57469,126.96,2026-01-27,-1.8,-8.9,-5.7,0.0,14.3
Seoul,37.57469,126.96,2026-01-28,-2.5,-10.7,-6.8,0.0,14.1
Seoul,37.57469,126.96,2026-01-29,-1.9,-10.6,-6.6,0.0,15.3
Seoul,37.57469,126.96,2026-01-30,-3.7,-11.4,-7.8,0.0,10.7
Seoul,37.57469,126.96,2026-01-31,-0.6,-12.1,-6.4,0.0,10.8
Seoul,37.57469,126.96,2026-02-01,0.6,-8.8,-3.8,0.1,12.6
Seoul,37.57469,126.96,2026-02-02,-0.5,-6.7,-3.5,1.3,13.2
Seoul,37.57469,126.96,2026-02-03,3.0,-8.9,-3.2,0.0,11.0
Seoul,37.57469,126.96,2026-02-04,5.7,-2.3,0.8,0.0,9.2
Seoul,37.57469,126.96,2026-02-05,7.4,-3.0,1.7,0.0,16.3
Seoul,37.57469,126.96,2026-02-06,-3.8,-9.8,-6.7,0.0,17.0
Seoul,37.57469,126.96,2026-02-07,-5.1,-11.0,-8.7,0.0,18.7
Seoul,37.57469,126.96,2026-02-08,-4.8,-13.2,-9.1,0.0,15.8
Seoul,37.57469,126.96,2026-02-09,1.2,-11.0,-5.2,0.0,9.1
Seoul,37.57469,126.96,2026-02-10,4.7,-3.2,-0.5,0.6,8.3
Seoul,37.57469,126.96,2026-02-11,5.2,-1.8,1.1,0.0,12.1
Seoul,37.57469,126.96,2026-02-12,6.6,-4.0,0.6,0.0,11.9
Seoul,37.57469,126.96,2026-02-13,8.4,-0.3,3.1,0.0,10.5
Seoul,37.57469,126.96,2026-02-14,10.5,-0.4,4.3,0.0,9.5
Seoul,37.57469,126.96,2026-02-15,9.3,-1.1,4.5,0.0,15.7
Seoul,37.57469,126.96,2026-02-16,5.9,-3.7,0.3,0.0,10.0
Seoul,37.57469,126.96,2026-02-17,4.7,-4.9,-0.7,0.0,12.8
Seoul,37.57469,126.96,2026-02-18,4.9,-2.2,1.1,0.0,14.7
Seoul,37.57469,126.96,2026-02-19,5.0,-4.2,-0.4,0.0,10.8
Seoul,37.57469,126.96,2026-02-20,10.6,-2.5,3.1,0.0,11.5
Seoul,37.57469,126.96,2026-02-21,15.1,1.1,7.5,0.0,18.9
Seoul,37.57469,126.96,2026-02-22,10.8,0.1,6.9,0.1,23.1
Seoul,37.57469,126.96,2026-02-23,4.4,-2.7,0.4,0.0,13.6
Seoul,37.57469,126.96,2026-02-24,3.8,-1.4,0.4,1.3,6.6
Seoul,37.57469,126.96,2026-02-25,12.4,-1.7,4.3,0.0,11.5
Seoul,37.57469,126.96,2026-02-26,10.9,-1.4,4.8,0.0,8.7
Seoul,37.57469,126.96,2026-02-27,11.9,3.6,7.1,0.0,11.9
Seoul,37.57469,126.96,2026-02-28,13.6,-0.4,6.2,0.0,11.5
Seoul,37.57469,126.96,2026-03-01,11.5,3.1,6.6,0.5,13.7
Seoul,37.57469,126.96,2026-03-02,5.3,1.5,3.7,12.0,22.0
Seoul,37.57469,126.96,2026-03-03,9.7,1.0,4.5,1.4,12.8
Seoul,37.57469,126.96,2026-03-04,9.9,-0.6,4.5,0.0,11.8
Seoul,37.57469,126.96,2026-03-05,11.1,-1.2,3.8,11.8,10.5
Seoul,37.57469,126.96,2026-03-06,4.0,-2.0,1.0,0.9,18.2
Seoul,37.57469,126.96,2026-03-07,3.9,-4.1,-0.6,0.0,12.5
Seoul,37.57469,126.96,2026-03-08,4.9,-4.2,-0.2,0.0,10.9
Seoul,37.57469,126.96,2026-03-09,6.8,-0.9,2.7,0.1,14.4
Seoul,37.57469,126.96,2026-03-10,6.8,-2.8,1.5,0.0,10.0
Seoul,37.57469,126.96,2026-03-11,7.9,-1.4,2.5,0.0,10.8
Seoul,37.57469,126.96,2026-03-12,11.5,-1.1,4.8,0.0,17.4
Seoul,37.57469,126.96,2026-03-13,10.6,0.3,5.3,0.0,10.8
Seoul,37.57469,126.96,2026-03-14,11.2,2.3,5.6,0.0,13.0
Seoul,37.57469,126.96,2026-03-15,9.6,2.4,5.2,0.4,12.9
Seoul,37.57469,126.96,2026-03-16,11.4,-0.2,5.0,0.0,7.7
Seoul,37.57469,126.96,2026-03-17,12.4,-1.5,5.3,0.0,5.4
Seoul,37.57469,126.96,2026-03-18,8.8,3.4,5.1,5.6,12.7
Seoul,37.57469,126.96,2026-03-19,10.4,-1.1,4.1,0.0,16.8
Seoul,37.57469,126.96,2026-03-20,11.5,-0.1,5.2,0.0,14.1
Seoul,37.57469,126.96,2026-03-21,12.5,-0.4,5.5,0.0,9.7
Seoul,37.57469,126.96,2026-03-22,15.6,2.0,7.6,0.0,12.5
Seoul,37.57469,126.96,2026-03-23,17.0,2.2,9.1,0.0,8.3
Seoul,37.57469,126.96,2026-03-24,16.0,5.2,10.3,0.0,11.2
Seoul,37.57469,126.96,2026-03-25,17.9,6.0,10.9,0.0,13.7
Seoul,37.57469,126.96,2026-03-26,17.5,4.8,10.1,0.0,12.5
Seoul,37.57469,126.96,2026-03-27,16.8,4.8,9.8,0.0,11.6
Seoul,37.57469,126.96,2026-03-28,18.4,4.7,10.1,0.0,9.6
Seoul,37.57469,126.96,2026-03-29,18.6,5.1,11.3,0.0,11.2
Seoul,37.57469,126.96,2026-03-30,18.3,8.9,12.9,1.3,7.8
Seoul,37.57469,126.96,2026-03-31,17.5,9.4,13.3,7.5,15.5
Seoul,37.57469,126.96,2026-04-01,16.4,8.4,11.5,0.1,13.5
Seoul,37.57469,126.96,2026-04-02,16.0,4.7,9.7,0.0,15.8
Seoul,37.57469,126.96,2026-04-03,20.4,6.6,12.6,0.0,12.5
Seoul,37.57469,126.96,2026-04-04,19.4,9.8,13.6,2.0,17.2
Seoul,37.57469,126.96,2026-04-05,15.9,6.8,10.3,4.1,15.1
Seoul,37.57469,126.96,2026-04-06,13.1,5.5,9.7,3.6,15.1
Seoul,37.57469,126.96,2026-04-07,12.4,1.5,6.7,0.0,15.3
Seoul,37.57469,126.96,2026-04-08,14.7,2.0,8.3,0.0,10.0
Seoul,37.57469,126.96,2026-04-09,10.8,6.7,8.9,29.5,14.8
Seoul,37.57469,126.96,2026-04-10,11.5,7.5,9.9,6.8,19.0
Seoul,37.57469,126.96,2026-04-11,15.5,7.2,10.0,0.0,15.3
Seoul,37.57469,126.96,2026-04-12,20.5,4.6,12.2,0.0,8.1
Seoul,37.57469,126.96,2026-04-13,24.2,7.2,15.7,0.0,7.9
Seoul,37.57469,126.96,2026-04-14,24.8,10.6,17.6,0.0,10.2
Seoul,37.57469,126.96,2026-04-15,24.5,11.0,16.8,0.0,15.3
Seoul,37.57469,126.96,2026-04-16,25.4,9.9,17.3,0.0,14.2
Seoul,37.57469,126.96,2026-04-17,20.5,13.0,16.1,0.0,13.7
Seoul,37.57469,126.96,2026-04-18,26.4,9.4,17.5,0.0,9.6
Seoul,37.57469,126.96,2026-04-19,29.0,13.4,20.3,0.0,14.1
Seoul,37.57469,126.96,2026-04-20,16.4,8.4,12.4,2.4,17.1
Seoul,37.57469,126.96,2026-04-21,17.4,5.5,11.0,0.0,15.8
Seoul,37.57469,126.96,2026-04-22,18.9,8.9,13.3,0.0,14.3
Seoul,37.57469,126.96,2026-04-23,22.5,9.8,16.0,0.0,14.4
Seoul,37.57469,126.96,2026-04-24,25.5,8.1,16.6,0.0,11.7
Seoul,37.57469,126.96,2026-04-25,25.1,10.4,17.2,0.0,14.6
Seoul,37.57469,126.96,2026-04-26,23.6,9.1,16.4,0.0,15.5
Seoul,37.57469,126.96,2026-04-27,21.6,11.2,14.8,4.0,14.4
Seoul,37.57469,126.96,2026-04-28,15.5,10.4,12.6,0.5,14.4
Seoul,37.57469,126.96,2026-04-29,19.5,7.4,13.3,0.0,14.9
Seoul,37.57469,126.96,2026-04-30,22.0,9.6,15.8,0.0,17.5
Seoul,37.57469,126.96,2026-05-01,24.8,12.2,17.0,0.0,20.4
Seoul,37.57469,126.96,2026-05-02,22.3,12.1,16.2,1.1,13.6
Seoul,37.57469,126.96,2026-05-03,14.6,10.8,12.7,11.5,15.1
Seoul,37.57469,126.96,2026-05-04,19.2,8.1,13.0,0.7,20.9
Seoul,37.57469,126.96,2026-05-05,19.4,7.4,13.2,0.0,13.0
Seoul,37.57469,126.96,2026-05-06,22.8,9.0,15.4,0.0,14.7
Seoul,37.57469,126.96,2026-05-07,20.1,12.1,14.8,4.2,22.3
Seoul,37.57469,126.96,2026-05-08,19.6,10.1,14.8,0.0,23.1
Seoul,37.57469,126.96,2026-05-09,22.1,9.2,15.6,0.0,14.1
Seoul,37.57469,126.96,2026-05-10,24.1,10.4,16.9,0.0,12.1
Seoul,37.57469,126.96,2026-05-11,21.9,11.9,16.0,8.1,18.3
Seoul,37.57469,126.96,2026-05-12,24.6,14.7,18.4,1.2,10.3
Seoul,37.57469,126.96,2026-05-13,23.9,12.2,17.9,0.0,12.6
Seoul,37.57469,126.96,2026-05-14,31.3,13.6,23.0,0.0,10.9
Seoul,37.57469,126.96,2026-05-15,32.0,18.5,24.6,0.0,16.6
Seoul,37.57469,126.96,2026-05-16,30.0,18.2,23.9,0.0,14.6
Seoul,37.57469,126.96,2026-05-17,29.6,16.9,22.9,0.0,12.8
