date,gamePk,gameDate,season,gameType,status,away_team,home_team,away_score,home_score
2021-07-20,633254,2021-07-21T01:40:00Z,2021,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,6,11
2021-07-20,633199,2021-07-21T02:10:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,6,8
2021-07-20,633246,2021-07-20T23:07:00Z,2021,R,Postponed,Boston Red Sox,Toronto Blue Jays,,
2021-07-21,633225,2021-07-21T16:10:00Z,2021,R,Final,Baltimore Orioles,Tampa Bay Rays,4,5
2021-07-21,633250,2021-07-21T16:20:00Z,2021,R,Final,San Diego Padres,Atlanta Braves,3,2
2021-07-21,633224,2021-07-21T21:20:00Z,2021,R,Final,San Diego Padres,Atlanta Braves,6,5
2021-07-21,633196,2021-07-21T16:35:00Z,2021,R,Final,New York Mets,Cincinnati Reds,7,0
2021-07-21,633227,2021-07-21T18:10:00Z,2021,R,Final,Kansas City Royals,Milwaukee Brewers,6,3
2021-07-21,633190,2021-07-21T19:10:00Z,2021,R,Final,Seattle Mariners,Colorado Rockies,3,6
2021-07-21,633260,2021-07-21T19:40:00Z,2021,R,Final,Pittsburgh Pirates,Arizona Diamondbacks,4,6
2021-07-21,633191,2021-07-21T23:05:00Z,2021,R,Final,Miami Marlins,Washington Nationals,3,1
2021-07-21,633213,2021-07-21T23:05:00Z,2021,R,Final,Philadelphia Phillies,New York Yankees,5,6
2021-07-21,633187,2021-07-21T23:07:00Z,2021,R,Final,Boston Red Sox,Toronto Blue Jays,7,4
2021-07-21,633203,2021-07-21T23:10:00Z,2021,R,Final,Texas Rangers,Detroit Tigers,2,4
2021-07-21,633222,2021-07-22T00:10:00Z,2021,R,Final,Cleveland Indians,Houston Astros,5,4
2021-07-21,633205,2021-07-22T00:10:00Z,2021,R,Final,Minnesota Twins,Chicago White Sox,7,2
2021-07-21,633241,2021-07-22T00:15:00Z,2021,R,Final,Chicago Cubs,St. Louis Cardinals,2,3
2021-07-21,633217,2021-07-22T02:10:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,4,2
2021-07-22,633258,2021-07-22T17:10:00Z,2021,R,Final,Texas Rangers,Detroit Tigers,5,7
2021-07-22,633276,2021-07-22T23:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,7,2
2021-07-22,633180,2021-07-22T23:10:00Z,2021,R,Final,Tampa Bay Rays,Cleveland Indians,5,4
2021-07-22,633269,2021-07-22T23:10:00Z,2021,R,Final,San Diego Padres,Miami Marlins,3,2
2021-07-22,633193,2021-07-22T23:10:00Z,2021,R,Final,New York Yankees,Boston Red Sox,4,5
2021-07-22,633178,2021-07-22T23:15:00Z,2021,R,Final,Chicago Cubs,St. Louis Cardinals,2,3
2021-07-22,633220,2021-07-23T00:10:00Z,2021,R,Final,Los Angeles Angels,Minnesota Twins,3,2
2021-07-22,633231,2021-07-23T02:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,4,1
2021-07-22,633244,2021-07-23T02:10:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,5,3
2021-07-23,633170,2021-07-23T18:20:00Z,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,3,8
2021-07-23,633176,2021-07-23T23:05:00Z,2021,R,Final,Washington Nationals,Baltimore Orioles,1,6
2021-07-23,633214,2021-07-23T23:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,1,5
2021-07-23,633184,2021-07-23T23:10:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,5,6
2021-07-23,633211,2021-07-23T23:10:00Z,2021,R,Final,Tampa Bay Rays,Cleveland Indians,10,5
2021-07-23,633221,2021-07-23T23:10:00Z,2021,R,Final,Toronto Blue Jays,New York Mets,0,3
2021-07-23,633164,2021-07-23T23:10:00Z,2021,R,Final,San Diego Padres,Miami Marlins,5,2
2021-07-23,633181,2021-07-23T23:10:00Z,2021,R,Final,New York Yankees,Boston Red Sox,2,6
2021-07-23,633232,2021-07-24T00:10:00Z,2021,R,Final,Detroit Tigers,Kansas City Royals,3,5
2021-07-23,633208,2021-07-24T00:10:00Z,2021,R,Final,Texas Rangers,Houston Astros,3,7
2021-07-23,633159,2021-07-24T00:10:00Z,2021,R,Final,Los Angeles Angels,Minnesota Twins,4,5
2021-07-23,633163,2021-07-24T00:10:00Z,2021,R,Final,Chicago White Sox,Milwaukee Brewers,1,7
2021-07-23,633215,2021-07-24T01:45:00Z,2021,R,Final,Pittsburgh Pirates,San Francisco Giants,6,4
2021-07-23,633173,2021-07-24T02:10:00Z,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,9,6
2021-07-23,633229,2021-07-24T02:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,3,4
2021-07-24,633186,2021-07-24T18:20:00Z,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,7,3
2021-07-24,633154,2021-07-24T20:05:00Z,2021,R,Final,New York Yankees,Boston Red Sox,4,3
2021-07-24,633202,2021-07-24T22:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,15,3
2021-07-24,633210,2021-07-24T22:10:00Z,2021,R,Final,San Diego Padres,Miami Marlins,2,3
2021-07-24,633195,2021-07-24T22:35:00Z,2021,R,Final,Washington Nationals,Baltimore Orioles,3,5
2021-07-24,633201,2021-07-24T23:10:00Z,2021,R,Final,Detroit Tigers,Kansas City Royals,8,9
2021-07-24,633175,2021-07-24T23:10:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,3,5
2021-07-24,633185,2021-07-24T23:10:00Z,2021,R,Final,Tampa Bay Rays,Cleveland Indians,8,2
2021-07-24,633197,2021-07-24T23:10:00Z,2021,R,Final,Texas Rangers,Houston Astros,1,4
2021-07-24,633272,2021-07-24T23:10:00Z,2021,R,Final,Toronto Blue Jays,New York Mets,10,3
2021-07-24,633209,2021-07-24T23:10:00Z,2021,R,Final,Los Angeles Angels,Minnesota Twins,2,1
2021-07-24,633167,2021-07-24T23:10:00Z,2021,R,Final,Chicago White Sox,Milwaukee Brewers,1,6
2021-07-24,633144,2021-07-25T01:05:00Z,2021,R,Final,Pittsburgh Pirates,San Francisco Giants,10,2
2021-07-24,633188,2021-07-25T01:10:00Z,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,0,1
2021-07-24,633140,2021-07-25T02:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,4,5
2021-07-25,633156,2021-07-25T17:05:00Z,2021,R,Final,Washington Nationals,Baltimore Orioles,4,5
2021-07-25,633192,2021-07-25T17:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,1,2
2021-07-25,633177,2021-07-25T17:10:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,10,6
2021-07-25,633194,2021-07-25T17:10:00Z,2021,R,Final,Tampa Bay Rays,Cleveland Indians,2,3
2021-07-25,633174,2021-07-25T17:10:00Z,2021,R,Final,Toronto Blue Jays,New York Mets,4,5
2021-07-25,633135,2021-07-25T17:10:00Z,2021,R,Final,San Diego Padres,Miami Marlins,3,9
2021-07-25,633198,2021-07-25T17:10:00Z,2021,R,Final,New York Yankees,Boston Red Sox,4,5
2021-07-25,633183,2021-07-25T18:10:00Z,2021,R,Final,Detroit Tigers,Kansas City Royals,1,6
2021-07-25,633136,2021-07-25T18:10:00Z,2021,R,Final,Texas Rangers,Houston Astros,1,3
2021-07-25,633179,2021-07-25T18:10:00Z,2021,R,Final,Los Angeles Angels,Minnesota Twins,6,2
2021-07-25,633204,2021-07-25T18:20:00Z,2021,R,Final,Arizona Diamondbacks,Chicago Cubs,1,5
2021-07-25,633171,2021-07-25T20:05:00Z,2021,R,Final,Pittsburgh Pirates,San Francisco Giants,1,6
2021-07-25,633172,2021-07-25T20:10:00Z,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,2,3
2021-07-25,633169,2021-07-25T20:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,3,4
2021-07-25,633151,2021-07-25T23:08:00Z,2021,R,Final,Chicago White Sox,Milwaukee Brewers,3,1
2021-07-26,633145,2021-07-26T21:10:00Z,2021,R,Final,Atlanta Braves,New York Mets,2,0
2021-07-26,633925,2021-07-26T21:15:00Z,2021,R,Final,Atlanta Braves,New York Mets,0,1
2021-07-26,633168,2021-07-26T23:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,5,6
2021-07-26,633219,2021-07-26T23:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,4,5
2021-07-26,633182,2021-07-27T00:05:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,5,6
2021-07-26,633133,2021-07-27T00:10:00Z,2021,R,Final,Detroit Tigers,Minnesota Twins,5,6
2021-07-26,633121,2021-07-27T00:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,3,4
2021-07-26,633157,2021-07-27T01:38:00Z,2021,R,Final,Colorado Rockies,Los Angeles Angels,2,6
2021-07-26,633206,2021-07-27T02:10:00Z,2021,R,Final,Houston Astros,Seattle Mariners,8,11
2021-07-27,633152,2021-07-27T23:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,6,4
2021-07-27,633153,2021-07-27T23:05:00Z,2021,R,Final,Miami Marlins,Baltimore Orioles,7,3
2021-07-27,633161,2021-07-27T23:05:00Z,2021,R,Final,Milwaukee Brewers,Pittsburgh Pirates,9,0
2021-07-27,633189,2021-07-27T23:10:00Z,2021,R,Final,St. Louis Cardinals,Cleveland Indians,4,2
2021-07-27,633147,2021-07-27T23:10:00Z,2021,R,Final,Atlanta Braves,New York Mets,12,5
2021-07-27,633143,2021-07-27T23:10:00Z,2021,R,Final,New York Yankees,Tampa Bay Rays,4,3
2021-07-27,633160,2021-07-28T00:05:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,7,4
2021-07-27,633150,2021-07-28T00:05:00Z,2021,R,Final,Arizona Diamondbacks,Texas Rangers,4,5
2021-07-27,633137,2021-07-28T00:10:00Z,2021,R,Final,Detroit Tigers,Minnesota Twins,6,5
2021-07-27,633166,2021-07-28T00:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,5,3
2021-07-27,633139,2021-07-28T01:38:00Z,2021,R,Final,Colorado Rockies,Los Angeles Angels,12,3
2021-07-27,633149,2021-07-28T01:45:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,1,2
2021-07-27,633155,2021-07-28T02:10:00Z,2021,R,Final,Oakland Athletics,San Diego Padres,4,7
2021-07-27,633158,2021-07-28T02:10:00Z,2021,R,Final,Houston Astros,Seattle Mariners,8,6
2021-07-27,633162,2021-07-27T23:10:00Z,2021,R,Postponed,Toronto Blue Jays,Boston Red Sox,,
2021-07-28,633123,2021-07-28T17:10:00Z,2021,R,Final,St. Louis Cardinals,Cleveland Indians,2,7
2021-07-28,633138,2021-07-28T17:10:00Z,2021,R,Final,Detroit Tigers,Minnesota Twins,17,14
2021-07-28,633162,2021-07-28T18:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,4,1
2021-07-28,633110,2021-07-28T23:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,1,4
2021-07-28,633146,2021-07-28T19:40:00Z,2021,R,Final,Houston Astros,Seattle Mariners,11,4
2021-07-28,633096,2021-07-28T20:10:00Z,2021,R,Final,Oakland Athletics,San Diego Padres,10,4
2021-07-28,633098,2021-07-28T23:05:00Z,2021,R,Final,Miami Marlins,Baltimore Orioles,7,8
2021-07-28,633113,2021-07-28T23:05:00Z,2021,R,Final,Milwaukee Brewers,Pittsburgh Pirates,7,3
2021-07-28,633148,2021-07-28T23:10:00Z,2021,R,Final,Atlanta Braves,New York Mets,1,2
2021-07-28,633122,2021-07-28T23:10:00Z,2021,R,Final,New York Yankees,Tampa Bay Rays,3,1
2021-07-28,633103,2021-07-29T00:05:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,8,2
2021-07-28,633097,2021-07-29T00:05:00Z,2021,R,Final,Arizona Diamondbacks,Texas Rangers,3,2
2021-07-28,633114,2021-07-29T00:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,2,3
2021-07-28,633130,2021-07-29T01:38:00Z,2021,R,Final,Colorado Rockies,Los Angeles Angels,7,8
2021-07-28,633125,2021-07-29T01:45:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,8,0
2021-07-28,633134,2021-07-28T23:05:00Z,2021,R,Postponed,Washington Nationals,Philadelphia Phillies,,
2021-07-29,633081,2021-07-29T16:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,3,1
2021-07-29,633134,2021-07-29T16:10:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,8,11
2021-07-29,633083,2021-07-29T16:10:00Z,2021,R,Final,Atlanta Braves,New York Mets,6,3
2021-07-29,633104,2021-07-29T17:10:00Z,2021,R,Final,New York Yankees,Tampa Bay Rays,0,14
2021-07-29,633141,2021-07-29T18:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,0,5
2021-07-29,633124,2021-07-29T18:20:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,7,4
2021-07-29,633109,2021-07-29T19:45:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,0,5
2021-07-29,633093,2021-07-29T23:05:00Z,2021,R,Final,Milwaukee Brewers,Pittsburgh Pirates,12,0
2021-07-29,633115,2021-07-29T23:10:00Z,2021,R,Final,Baltimore Orioles,Detroit Tigers,2,6
2021-07-29,633126,2021-07-29T23:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,13,1
2021-07-29,633111,2021-07-30T01:38:00Z,2021,R,Final,Oakland Athletics,Los Angeles Angels,4,0
2021-07-29,633065,2021-07-30T02:10:00Z,2021,R,Final,Colorado Rockies,San Diego Padres,0,3
2021-07-30,633094,2021-07-30T23:05:00Z,2021,R,Final,Chicago Cubs,Washington Nationals,3,4
2021-07-30,633108,2021-07-30T23:05:00Z,2021,R,Final,Philadelphia Phillies,Pittsburgh Pirates,0,7
2021-07-30,633091,2021-07-30T23:07:00Z,2021,R,Final,Kansas City Royals,Toronto Blue Jays,4,6
2021-07-30,633107,2021-07-30T23:10:00Z,2021,R,Final,Baltimore Orioles,Detroit Tigers,4,3
2021-07-30,633100,2021-07-30T23:10:00Z,2021,R,Final,Cincinnati Reds,New York Mets,6,2
2021-07-30,633165,2021-07-30T23:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,3,7
2021-07-30,633073,2021-07-30T23:10:00Z,2021,R,Final,New York Yankees,Miami Marlins,3,1
2021-07-30,633131,2021-07-30T23:20:00Z,2021,R,Final,Milwaukee Brewers,Atlanta Braves,9,5
2021-07-30,633116,2021-07-31T00:05:00Z,2021,R,Final,Seattle Mariners,Texas Rangers,9,5
2021-07-30,633128,2021-07-31T00:10:00Z,2021,R,Final,Cleveland Indians,Chicago White Sox,4,6
2021-07-30,633119,2021-07-31T00:15:00Z,2021,R,Final,Minnesota Twins,St. Louis Cardinals,1,5
2021-07-30,633118,2021-07-31T01:38:00Z,2021,R,Final,Oakland Athletics,Los Angeles Angels,2,0
2021-07-30,633102,2021-07-31T01:40:00Z,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,5,6
2021-07-30,633120,2021-07-31T01:45:00Z,2021,R,Final,Houston Astros,San Francisco Giants,9,6
2021-07-30,633112,2021-07-31T02:10:00Z,2021,R,Final,Colorado Rockies,San Diego Padres,9,4
2021-07-31,633085,2021-07-31T19:07:00Z,2021,R,Final,Kansas City Royals,Toronto Blue Jays,0,4
2021-07-31,633080,2021-07-31T20:05:00Z,2021,R,Final,Oakland Athletics,Los Angeles Angels,0,1
2021-07-31,633088,2021-07-31T20:05:00Z,2021,R,Final,Houston Astros,San Francisco Giants,6,8
2021-07-31,633105,2021-07-31T22:10:00Z,2021,R,Final,Baltimore Orioles,Detroit Tigers,5,2
2021-07-31,633090,2021-07-31T22:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,5,9
2021-07-31,633092,2021-07-31T22:10:00Z,2021,R,Final,New York Yankees,Miami Marlins,4,2
2021-07-31,633132,2021-07-31T23:05:00Z,2021,R,Final,Chicago Cubs,Washington Nationals,6,3
2021-07-31,633106,2021-07-31T23:05:00Z,2021,R,Final,Seattle Mariners,Texas Rangers,4,5
2021-07-31,633076,2021-07-31T23:05:00Z,2021,R,Final,Philadelphia Phillies,Pittsburgh Pirates,2,3
2021-07-31,633063,2021-07-31T23:10:00Z,2021,R,Final,Cincinnati Reds,New York Mets,4,5
2021-07-31,633058,2021-07-31T23:10:00Z,2021,R,Final,Cleveland Indians,Chicago White Sox,12,11
2021-07-31,633127,2021-07-31T23:15:00Z,2021,R,Final,Minnesota Twins,St. Louis Cardinals,8,1
2021-07-31,633117,2021-07-31T23:20:00Z,2021,R,Final,Milwaukee Brewers,Atlanta Braves,1,8
2021-07-31,633099,2021-08-01T00:10:00Z,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,8,3
2021-07-31,633142,2021-08-01T00:40:00Z,2021,R,Final,Colorado Rockies,San Diego Padres,5,3
2021-08-01,633044,2021-08-01T17:05:00Z,2021,R,Final,Chicago Cubs,Washington Nationals,5,6
2021-08-01,633082,2021-08-01T17:05:00Z,2021,R,Final,Philadelphia Phillies,Pittsburgh Pirates,15,4
2021-08-01,633067,2021-08-01T17:07:00Z,2021,R,Final,Kansas City Royals,Toronto Blue Jays,1,5
2021-08-01,633050,2021-08-01T17:10:00Z,2021,R,Final,Baltimore Orioles,Detroit Tigers,2,6
2021-08-01,633129,2021-08-01T17:10:00Z,2021,R,Final,Cincinnati Reds,New York Mets,7,1
2021-08-01,633069,2021-08-01T17:10:00Z,2021,R,Final,New York Yankees,Miami Marlins,3,1
2021-08-01,633095,2021-08-01T17:20:00Z,2021,R,Final,Milwaukee Brewers,Atlanta Braves,2,1
2021-08-01,633047,2021-08-01T18:10:00Z,2021,R,Final,Cleveland Indians,Chicago White Sox,1,2
2021-08-01,633024,2021-08-01T18:15:00Z,2021,R,Final,Minnesota Twins,St. Louis Cardinals,3,7
2021-08-01,633075,2021-08-01T18:35:00Z,2021,R,Final,Seattle Mariners,Texas Rangers,3,4
2021-08-01,633086,2021-08-01T20:05:00Z,2021,R,Final,Houston Astros,San Francisco Giants,3,5
2021-08-01,633048,2021-08-01T20:07:00Z,2021,R,Final,Oakland Athletics,Los Angeles Angels,8,3
2021-08-01,633101,2021-08-01T20:10:00Z,2021,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,13,0
2021-08-01,633084,2021-08-01T20:10:00Z,2021,R,Final,Colorado Rockies,San Diego Padres,1,8
2021-08-01,633089,2021-08-01T23:08:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,2,3
2021-08-02,633041,2021-08-02T19:07:00Z,2021,R,Final,Cleveland Indians,Toronto Blue Jays,5,2
2021-08-02,633057,2021-08-02T23:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,7,5
2021-08-02,633078,2021-08-02T23:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,7,1
2021-08-02,633070,2021-08-02T23:10:00Z,2021,R,Final,Seattle Mariners,Tampa Bay Rays,8,2
2021-08-02,633079,2021-08-02T23:10:00Z,2021,R,Final,New York Mets,Miami Marlins,3,6
2021-08-02,633054,2021-08-03T00:05:00Z,2021,R,Final,Los Angeles Angels,Texas Rangers,1,4
2021-08-02,633072,2021-08-03T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,2,6
2021-08-02,633077,2021-08-03T01:40:00Z,2021,R,Final,San Francisco Giants,Arizona Diamondbacks,11,8
2021-08-03,633066,2021-08-03T23:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,5,4
2021-08-03,633023,2021-08-03T23:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,1,13
2021-08-03,633036,2021-08-03T23:07:00Z,2021,R,Final,Cleveland Indians,Toronto Blue Jays,2,7
2021-08-03,633087,2021-08-03T23:10:00Z,2021,R,Final,Boston Red Sox,Detroit Tigers,2,4
2021-08-03,633005,2021-08-03T23:10:00Z,2021,R,Final,Seattle Mariners,Tampa Bay Rays,4,2
2021-08-03,633045,2021-08-03T23:10:00Z,2021,R,Final,Minnesota Twins,Cincinnati Reds,7,5
2021-08-03,633049,2021-08-03T23:10:00Z,2021,R,Final,New York Mets,Miami Marlins,4,5
2021-08-03,633056,2021-08-04T00:05:00Z,2021,R,Final,Los Angeles Angels,Texas Rangers,11,3
2021-08-03,633030,2021-08-04T00:10:00Z,2021,R,Final,Kansas City Royals,Chicago White Sox,1,7
2021-08-03,633059,2021-08-04T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,8,5
2021-08-03,633032,2021-08-04T00:15:00Z,2021,R,Final,Atlanta Braves,St. Louis Cardinals,6,1
2021-08-03,633038,2021-08-04T00:40:00Z,2021,R,Final,Chicago Cubs,Colorado Rockies,6,13
2021-08-03,633022,2021-08-04T01:40:00Z,2021,R,Final,San Diego Padres,Oakland Athletics,8,1
2021-08-03,633025,2021-08-04T01:40:00Z,2021,R,Final,San Francisco Giants,Arizona Diamondbacks,1,3
2021-08-03,633061,2021-08-04T02:10:00Z,2021,R,Final,Houston Astros,Los Angeles Dodgers,3,0
2021-08-04,633071,2021-08-04T16:35:00Z,2021,R,Final,Minnesota Twins,Cincinnati Reds,5,6
2021-08-04,633027,2021-08-04T17:10:00Z,2021,R,Final,Seattle Mariners,Tampa Bay Rays,3,4
2021-08-04,633068,2021-08-04T18:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,2,4
2021-08-04,633010,2021-08-04T19:37:00Z,2021,R,Final,San Diego Padres,Oakland Athletics,4,5
2021-08-04,633040,2021-08-04T23:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,9,5
2021-08-04,633018,2021-08-04T23:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,3,10
2021-08-04,633011,2021-08-04T23:07:00Z,2021,R,Final,Cleveland Indians,Toronto Blue Jays,6,8
2021-08-04,633052,2021-08-04T23:10:00Z,2021,R,Final,Boston Red Sox,Detroit Tigers,4,1
2021-08-04,633021,2021-08-04T23:10:00Z,2021,R,Final,New York Mets,Miami Marlins,5,3
2021-08-04,633055,2021-08-05T00:05:00Z,2021,R,Final,Los Angeles Angels,Texas Rangers,2,1
2021-08-04,633053,2021-08-05T00:10:00Z,2021,R,Final,Kansas City Royals,Chicago White Sox,9,1
2021-08-04,633037,2021-08-05T00:15:00Z,2021,R,Final,Atlanta Braves,St. Louis Cardinals,7,4
2021-08-04,633060,2021-08-05T00:40:00Z,2021,R,Final,Chicago Cubs,Colorado Rockies,3,2
2021-08-04,633019,2021-08-05T01:40:00Z,2021,R,Final,Houston Astros,Los Angeles Dodgers,5,7
2021-08-04,633046,2021-08-05T01:40:00Z,2021,R,Final,San Francisco Giants,Arizona Diamondbacks,7,1
2021-08-05,633033,2021-08-05T16:10:00Z,2021,R,Final,New York Mets,Miami Marlins,2,4
2021-08-05,633026,2021-08-05T17:10:00Z,2021,R,Final,Boston Red Sox,Detroit Tigers,1,8
2021-08-05,633004,2021-08-05T18:05:00Z,2021,R,Final,Los Angeles Angels,Texas Rangers,5,0
2021-08-05,633064,2021-08-05T19:10:00Z,2021,R,Final,Chicago Cubs,Colorado Rockies,5,6
2021-08-05,633042,2021-08-05T19:40:00Z,2021,R,Final,San Francisco Giants,Arizona Diamondbacks,5,4
2021-08-05,632992,2021-08-05T20:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,7,6
2021-08-05,633013,2021-08-05T23:05:00Z,2021,R,Final,Seattle Mariners,New York Yankees,3,5
2021-08-05,633003,2021-08-05T23:07:00Z,2021,R,Final,Cleveland Indians,Toronto Blue Jays,0,3
2021-08-05,633034,2021-08-05T23:10:00Z,2021,R,Final,Pittsburgh Pirates,Cincinnati Reds,4,7
2021-08-05,632998,2021-08-06T00:10:00Z,2021,R,Final,Minnesota Twins,Houston Astros,5,3
2021-08-05,633015,2021-08-06T00:10:00Z,2021,R,Final,Kansas City Royals,Chicago White Sox,3,2
2021-08-05,633043,2021-08-06T00:15:00Z,2021,R,Final,Atlanta Braves,St. Louis Cardinals,8,4
2021-08-06,632980,2021-08-06T18:20:00Z,2021,R,Final,Chicago White Sox,Chicago Cubs,8,6
2021-08-06,633006,2021-08-06T23:05:00Z,2021,R,Final,Tampa Bay Rays,Baltimore Orioles,10,6
2021-08-06,633074,2021-08-06T23:05:00Z,2021,R,Final,New York Mets,Philadelphia Phillies,2,4
2021-08-06,633062,2021-08-06T23:05:00Z,2021,R,Final,Seattle Mariners,New York Yankees,2,3
2021-08-06,632974,2021-08-06T23:07:00Z,2021,R,Final,Boston Red Sox,Toronto Blue Jays,4,12
2021-08-06,632990,2021-08-06T23:10:00Z,2021,R,Final,Detroit Tigers,Cleveland Indians,1,6
2021-08-06,633002,2021-08-06T23:10:00Z,2021,R,Final,Pittsburgh Pirates,Cincinnati Reds,0,10
2021-08-06,633031,2021-08-06T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,4,8
2021-08-06,633029,2021-08-07T00:10:00Z,2021,R,Final,Minnesota Twins,Houston Astros,5,4
2021-08-06,633020,2021-08-07T00:10:00Z,2021,R,Final,San Francisco Giants,Milwaukee Brewers,1,2
2021-08-06,632982,2021-08-07T00:15:00Z,2021,R,Final,Kansas City Royals,St. Louis Cardinals,2,4
2021-08-06,633035,2021-08-07T00:40:00Z,2021,R,Final,Miami Marlins,Colorado Rockies,2,14
2021-08-06,633017,2021-08-07T01:40:00Z,2021,R,Final,Texas Rangers,Oakland Athletics,1,4
2021-08-06,633028,2021-08-07T02:10:00Z,2021,R,Final,Los Angeles Angels,Los Angeles Dodgers,4,3
2021-08-06,633008,2021-08-07T02:10:00Z,2021,R,Final,Arizona Diamondbacks,San Diego Padres,8,5
2021-08-07,632950,2021-08-07T17:05:00Z,2021,R,Final,Seattle Mariners,New York Yankees,4,5
2021-08-07,633012,2021-08-07T18:20:00Z,2021,R,Final,Chicago White Sox,Chicago Cubs,4,0
2021-08-07,632963,2021-08-07T19:07:00Z,2021,R,Final,Boston Red Sox,Toronto Blue Jays,0,1
2021-08-07,633246,2021-08-07T23:07:00Z,2021,R,Final,Boston Red Sox,Toronto Blue Jays,2,1
2021-08-07,632962,2021-08-07T20:07:00Z,2021,R,Final,Texas Rangers,Oakland Athletics,3,12
2021-08-07,632981,2021-08-07T20:15:00Z,2021,R,Final,New York Mets,Philadelphia Phillies,3,5
2021-08-07,633014,2021-08-07T23:05:00Z,2021,R,Final,Tampa Bay Rays,Baltimore Orioles,12,3
2021-08-07,632993,2021-08-07T23:10:00Z,2021,R,Final,Detroit Tigers,Cleveland Indians,2,1
2021-08-07,632999,2021-08-07T23:10:00Z,2021,R,Final,Pittsburgh Pirates,Cincinnati Reds,3,11
2021-08-07,632995,2021-08-07T23:10:00Z,2021,R,Final,Minnesota Twins,Houston Astros,0,4
2021-08-07,632983,2021-08-07T23:10:00Z,2021,R,Final,San Francisco Giants,Milwaukee Brewers,9,6
2021-08-07,632968,2021-08-07T23:15:00Z,2021,R,Final,Kansas City Royals,St. Louis Cardinals,2,5
